# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Mon Oct 26 18:29:14 CET 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 7.00000 1.0668245554 2.4859025478    1.066 -0.218  3.6681  4.308    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.69e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.314 7.971 6.849 5.789 5.097 4.592 3.873 3.276 3.193
0.0152 0.01508 7.00000 1.0993057489 2.4915635586    1.099 -0.167  3.6758  4.301    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.96e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.188 7.662 6.628 5.607 4.946 4.461 3.771 3.200 3.121
0.0152 0.01508 7.00000 1.1000000238 2.4916803837    1.099 -0.166  3.6760  4.301    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.96e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.185 7.656 6.624 5.603 4.942 4.458 3.769 3.198 3.119
0.0152 0.01508 7.00000 1.1499999762 2.4996678829    1.149 -0.092  3.6876  4.293    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.33e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.999 7.219 6.309 5.341 4.725 4.268 3.620 3.086 3.013
0.0152 0.01508 7.00000 1.2000000477 2.5068950653    1.200 -0.012  3.7000  4.280    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.77e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.799 6.763 5.984 5.069 4.498 4.067 3.461 2.964 2.897
0.0152 0.01508 7.00000 1.2176482677 2.5092835426    1.217  0.017  3.7043  4.275    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.92e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.727 6.609 5.874 4.977 4.420 3.997 3.404 2.921 2.855
0.0152 0.01508 7.00000 1.2500000000 2.5134611130    1.250  0.074  3.7128  4.264    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.31e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.584 6.306 5.657 4.793 4.263 3.856 3.292 2.833 2.771
0.0152 0.01508 7.00000 1.2781765461 2.5169022083    1.278  0.126  3.7202  4.251    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.67e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.454 6.041 5.465 4.631 4.124 3.729 3.189 2.751 2.692
0.0152 0.01508 7.00000 1.2999999523 2.5194499493    1.300  0.169  3.7262  4.240    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.02e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.348 5.834 5.314 4.503 4.012 3.627 3.105 2.683 2.627
0.0152 0.01508 7.00000 1.3310087919 2.5229053497    1.331  0.233  3.7347  4.220    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.57e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.187 5.531 5.089 4.312 3.844 3.474 2.979 2.579 2.526
0.0152 0.01508 7.00000 1.3500001431 2.5249314308    1.350  0.275  3.7402  4.206    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.01e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.082 5.338 4.943 4.188 3.735 3.374 2.896 2.510 2.459
0.0152 0.01508 7.00000 1.3763793707 2.5276396275    1.377  0.338  3.7479  4.182    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.68e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.924 5.056 4.734 4.009 3.577 3.227 2.771 2.403 2.356
0.0152 0.01508 7.00000 1.4000000954 2.5299651623    1.400  0.400  3.7550  4.157    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.48e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.771 4.793 4.533 3.837 3.425 3.086 2.650 2.299 2.255
0.0152 0.01508 7.00000 1.4118107557 2.5310945511    1.412  0.432  3.7587  4.143    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.89e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.691 4.659 4.428 3.748 3.345 3.012 2.586 2.244 2.201
