# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Sun Dec 12 22:22:23 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Attention: photometry includes extinction of Av=0.12, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
 Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0004479 -1.54000 9.00000 1.8714065552 2.5626416206    1.819  3.318  3.6506  0.935    8  0.599  0.310    28.64    18.32    12.55     9.58     7.82  3  -6.1e-08      0.00 7.284e-01 2.711e-01 4.516e-05 7.813e-05 1.942e-04 -1.000 4.869e-04 -3.525 -0.616 -1.566 -2.862 -3.558 -4.153 -4.989 -5.642 -5.732
0.0004479 -1.54000 9.00000 1.8714107275 2.5626418591    1.818  3.352  3.6478  0.888    8  0.600  0.311    31.42    19.92    13.60    10.39     8.48  3 -7.12e-08      0.00 7.284e-01 2.711e-01 4.527e-05 7.813e-05 1.942e-04 -1.000 4.871e-04 -3.611 -0.590 -1.593 -2.921 -3.632 -4.236 -5.084 -5.746 -5.839
0.0004479 -1.54000 9.00000 1.8714159727 2.5626420975    1.816  3.458  3.6390  0.747    8  0.600  0.312    41.68    25.71    17.35    13.31    10.87  2 -1.14e-07      0.00 7.284e-01 2.711e-01 4.540e-05 7.813e-05 1.943e-04 -1.000 4.872e-04 -3.875 -0.507 -1.677 -3.101 -3.855 -4.488 -5.377 -6.067 -6.165
0.0004479 -1.54000 9.00000 1.8714225292 2.5626423359    1.814  3.565  3.6302  0.605    8  0.600  0.313    55.41    33.24    22.17    17.08    13.96  2 -1.85e-07      0.00 7.284e-01 2.711e-01 4.556e-05 7.813e-05 1.943e-04 -1.000 4.874e-04 -4.141 -0.393 -1.741 -3.268 -4.072 -4.736 -5.668 -6.389 -6.492
0.0004479 -1.54000 9.00000 1.8714301586 2.5626428127    1.811  3.638  3.6240  0.506    8  0.601  0.314    67.50    39.72    26.28    20.29    16.60  2 -2.59e-07      0.00 7.284e-01 2.712e-01 4.576e-05 7.813e-05 1.943e-04 -1.000 4.876e-04 -4.325 -0.308 -1.781 -3.379 -4.217 -4.904 -5.867 -6.610 -6.718
0.0004479 -1.54000 9.00000 1.8714390993 2.5626432896    1.807  3.676  3.6207  0.453    8  0.601  0.315    74.95    43.66    28.76    22.24    18.20  2  -3.1e-07      0.00 7.284e-01 2.712e-01 4.599e-05 7.813e-05 1.944e-04 -1.000 4.878e-04 -4.421 -0.252 -1.791 -3.430 -4.291 -4.992 -5.972 -6.726 -6.838
0.0004479 -1.54000 9.00000 1.8714494705 2.5626437664    1.803  3.693  3.6192  0.430    8  0.602  0.317    78.53    45.53    29.94    23.17    18.96  2 -3.36e-07      0.00 7.284e-01 2.712e-01 4.625e-05 7.813e-05 1.944e-04 -1.000 4.882e-04 -4.463 -0.222 -1.792 -3.449 -4.321 -5.029 -6.018 -6.777 -6.890
0.0004479 -1.54000 9.00000 1.8714610338 2.5626442432    1.799  3.701  3.6183  0.417    8  0.602  0.319    80.44    46.53    30.57    23.66    19.36  2  -3.5e-07      0.00 7.283e-01 2.712e-01 4.654e-05 7.813e-05 1.945e-04 -1.000 4.885e-04 -4.482 -0.203 -1.789 -3.457 -4.334 -5.046 -6.039 -6.802 -6.916
0.0004479 -1.54000 9.00000 1.8714615107 2.5626442432    1.798  3.734  3.6156  0.373    8  0.602  0.320    87.95    50.43    33.01    25.58    20.94  2 -4.07e-07      0.00 7.283e-01 2.712e-01 4.662e-05 7.813e-05 1.945e-04 -1.000 4.886e-04 -4.566 -0.155 -1.795 -3.499 -4.396 -5.120 -6.130 -6.902 -7.018
0.0004479 -1.54000 9.00000 1.8714629412 2.5626444817    1.798  3.626  3.6244  0.516    8  0.602  0.322    65.95    38.90    25.76    19.89    16.27  2  -2.5e-07      0.00 7.283e-01 2.712e-01 4.693e-05 7.813e-05 1.945e-04 -1.000 4.890e-04 -4.295 -0.300 -1.763 -3.354 -4.190 -4.875 -5.836 -6.577 -6.686
0.0004479 -1.54000 9.00000 1.8714658022 2.5626444817    1.796  3.425  3.6409  0.783    8  0.603  0.325    38.66    24.03    16.26    12.47    10.18  2 -1.02e-07      0.00 7.283e-01 2.712e-01 4.751e-05 7.813e-05 1.946e-04 -1.000 4.897e-04 -3.793 -0.507 -1.637 -3.038 -3.782 -4.408 -5.288 -5.973 -6.069
0.0004479 -1.54000 9.00000 1.8714700937 2.5626447201    1.795  3.354  3.6466  0.876    8  0.603  0.331    32.03    20.28    13.83    10.58     8.64  3 -7.42e-08      0.00 7.283e-01 2.712e-01 4.837e-05 7.813e-05 1.948e-04 -1.000 4.908e-04 -3.615 -0.556 -1.577 -2.915 -3.631 -4.238 -5.092 -5.758 -5.851
0.0004479 -1.54000 9.00000 1.8714759350 2.5626449585    1.792  3.390  3.6436  0.828    8  0.603  0.339    35.29    22.14    15.04    11.51     9.40  3 -8.73e-08      0.00 7.283e-01 2.712e-01 4.954e-05 7.812e-05 1.950e-04 -1.000 4.921e-04 -3.705 -0.528 -1.605 -2.976 -3.707 -4.324 -5.191 -5.867 -5.962
0.0004479 -1.54000 9.00000 1.8714833260 2.5626454353    1.789  3.496  3.6348  0.686    8  0.604  0.348    46.85    28.58    19.19    14.75    12.05  2 -1.41e-07      0.00 7.283e-01 2.712e-01 5.103e-05 7.812e-05 1.953e-04 -1.000 4.939e-04 -3.969 -0.429 -1.679 -3.149 -3.926 -4.573 -5.482 -6.187 -6.287
0.0004479 -1.54000 9.00000 1.8714923859 2.5626459122    1.785  3.601  3.6260  0.544    8  0.604  0.360    62.23    36.92    24.50    18.91    15.46  2 -2.28e-07      0.00 7.282e-01 2.713e-01 5.287e-05 7.812e-05 1.956e-04 -1.000 4.960e-04 -4.233 -0.310 -1.740 -3.312 -4.138 -4.817 -5.770 -6.506 -6.613
0.0004479 -1.54000 9.00000 1.8715032339 2.5626463890    1.780  3.675  3.6198  0.445    8  0.605  0.374    75.90    44.15    29.07    22.49    18.40  2  -3.2e-07      0.00 7.282e-01 2.713e-01 5.505e-05 7.812e-05 1.960e-04 -1.000 4.987e-04 -4.417 -0.212 -1.766 -3.414 -4.280 -4.984 -5.970 -6.727 -6.839
0.0004479 -1.54000 9.00000 1.8715157509 2.5626468658    1.774  3.714  3.6164  0.390    8  0.606  0.391    84.64    48.71    31.92    24.74    20.24  2 -3.86e-07      0.00 7.282e-01 2.713e-01 5.759e-05 7.811e-05 1.964e-04 -1.000 5.017e-04 -4.516 -0.148 -1.770 -3.462 -4.352 -5.073 -6.077 -6.847 -6.963
0.0004479 -1.54000 9.00000 1.8715301752 2.5626475811    1.768  3.733  3.6146  0.363    8  0.607  0.410    89.31    51.12    33.43    25.93    21.22  2 -4.24e-07      0.00 7.281e-01 2.714e-01 6.049e-05 7.811e-05 1.970e-04 -1.000 5.051e-04 -4.563 -0.112 -1.769 -3.482 -4.385 -5.114 -6.128 -6.904 -7.021
0.0004479 -1.54000 9.00000 1.8715465069 2.5626485348    1.761  3.744  3.6135  0.346    8  0.608  0.430    92.30    52.66    34.39    26.69    21.84  2  -4.5e-07      0.00 7.281e-01 2.714e-01 6.378e-05 7.811e-05 1.976e-04 -1.000 5.091e-04 -4.590 -0.087 -1.765 -3.492 -4.403 -5.137 -6.158 -6.938 -7.056
0.0004479 -1.54000 9.00000 1.8715469837 2.5626485348    1.760  3.786  3.6100  0.290    8  0.608  0.445   103.31    58.29    37.89    29.45    24.10  2 -5.45e-07      0.00 7.280e-01 2.714e-01 6.596e-05 7.810e-05 1.977e-04 -1.000 5.114e-04 -4.694 -0.023 -1.771 -3.543 -4.480 -5.230 -6.271 -7.064 -7.186
0.0004479 -1.54000 9.00000 1.8715485334 2.5626485348    1.760  3.679  3.6188  0.431    8  0.608  0.497    77.74    45.12    29.67    22.97    18.79  2 -3.37e-07      0.00 7.280e-01 2.715e-01 7.378e-05 7.810e-05 1.981e-04 -1.000 5.197e-04 -4.428 -0.177 -1.751 -3.411 -4.283 -4.992 -5.983 -6.745 -6.858
0.0004479 -1.54000 9.00000 1.8715515137 2.5626487732    1.759  3.481  3.6352  0.694    8  0.608  0.588    45.84    28.04    18.84    14.48    11.83  2 -1.38e-07      0.00 7.279e-01 2.716e-01 8.773e-05 7.809e-05 1.989e-04 -1.000 5.344e-04 -3.933 -0.410 -1.652 -3.118 -3.892 -4.538 -5.445 -6.149 -6.249
0.0004479 -1.54000 9.00000 1.8715560436 2.5626490116    1.757  3.409  3.6411  0.790    8  0.608  0.715    37.80    23.57    15.96    12.24    10.00  2    -1e-07      0.00 7.278e-01 2.717e-01 1.073e-04 7.807e-05 2.001e-04 -1.000 5.553e-04 -3.753 -0.480 -1.603 -3.001 -3.743 -4.368 -5.247 -5.931 -6.027
0.0004479 -1.54000 9.00000 1.8715621233 2.5626492500    1.755  3.446  3.6380  0.741    8  0.609  0.867    41.75    25.78    17.38    13.35    10.90  2 -1.18e-07      0.00 7.276e-01 2.718e-01 1.311e-04 7.806e-05 2.016e-04 -1.000 5.806e-04 -3.844 -0.443 -1.627 -3.059 -3.819 -4.454 -5.347 -6.042 -6.140
0.0004479 -1.54000 9.00000 1.8715699911 2.5626497269    1.752  3.549  3.6291  0.601    8  0.609  1.028    55.24    33.17    22.11    17.05    13.93  2 -6.85e-08      0.00 7.274e-01 2.719e-01 1.568e-04 7.804e-05 2.032e-04  5.696 6.080e-04 -4.103 -0.537 -1.911 -3.360 -4.081 -4.669 -5.636 -6.290 -6.442
0.0004479 -1.54000 9.00000 1.8715795279 2.5626502037    1.748  3.652  3.6201  0.462    8  0.610  1.179    73.03    42.65    28.11    21.75    17.79  2 -1.32e-07      0.00 7.273e-01 2.721e-01 1.812e-04 7.802e-05 2.050e-04  6.498 6.343e-04 -4.359 -0.489 -2.030 -3.541 -4.288 -4.900 -5.915 -6.589 -6.755
0.0004479 -1.54000 9.00000 1.8715909719 2.5626506805    1.744  3.723  3.6137  0.364    8  0.611  1.291    88.86    50.88    33.27    25.82    21.12  2 -2.22e-07      0.00 7.271e-01 2.722e-01 2.001e-04 7.800e-05 2.066e-04  6.714 6.549e-04 -4.537 -0.411 -2.088 -3.653 -4.424 -5.057 -6.109 -6.799 -6.975
0.0004479 -1.54000 9.00000 1.8716042042 2.5626513958    1.740  3.761  3.6099  0.308    8  0.612  1.335    99.19    56.18    36.57    28.42    23.26  2 -3.01e-07      0.00 7.270e-01 2.723e-01 2.082e-04 7.799e-05 2.079e-04  6.778 6.643e-04 -4.634 -0.354 -2.112 -3.710 -4.496 -5.142 -6.215 -6.914 -7.096
0.0004479 -1.54000 9.00000 1.8716193438 2.5626521111    1.734  3.781  3.6077  0.280    8  0.613  1.273   105.04    59.14    38.40    29.87    24.45  2 -3.54e-07      0.00 7.270e-01 2.724e-01 1.991e-04 7.798e-05 2.086e-04  6.689 6.558e-04 -4.681 -0.321 -2.121 -3.735 -4.529 -5.182 -6.267 -6.971 -7.156
0.0004479 -1.54000 9.00000 1.8716365099 2.5626530647    1.728  3.792  3.6062  0.260    8  0.614  1.057   109.08    61.18    39.66    30.87    25.27  2 -3.93e-07      0.00 7.270e-01 2.724e-01 1.652e-04 7.800e-05 2.083e-04  6.010 6.215e-04 -4.711 -0.292 -2.122 -3.748 -4.548 -5.206 -6.299 -7.008 -7.195
0.0004479 -1.54000 9.00000 1.8716368675 2.5626530647    1.728  3.844  3.6015  0.189    8  0.614  3.056   125.77    69.54    44.83    34.96    28.62  1 -6.08e-07      0.00 7.252e-01 2.738e-01 5.120e-04 7.779e-05 2.233e-04  7.597 9.844e-04 -4.840 -0.308 -2.176 -3.833 -4.646 -5.318 -6.440 -7.157 -7.354
0.0004479 -1.54000 9.00000 1.8716384172 2.5626530647    1.727  3.739  3.6109  0.332    8  0.614  3.087    94.46    53.75    35.05    27.23    22.28  2 -2.58e-07      0.00 7.252e-01 2.738e-01 5.171e-04 7.779e-05 2.234e-04  7.604 9.896e-04 -4.578 -0.418 -2.098 -3.675 -4.449 -5.088 -6.156 -6.850 -7.033
0.0004479 -1.54000 9.00000 1.8716412783 2.5626533031    1.725  3.545  3.6286  0.597    8  0.615  3.140    55.46    33.30    22.19    17.12    13.99  2 -6.86e-08      0.00 7.252e-01 2.738e-01 5.262e-04 7.779e-05 2.234e-04  7.615 9.988e-04 -4.091 -0.547 -1.901 -3.350 -4.068 -4.655 -5.626 -6.279 -6.434
0.0004479 -1.54000 9.00000 1.8716454506 2.5626533031    1.722  3.470  3.6353  0.697    8  0.615  3.212    45.26    27.74    18.63    14.34    11.71  2 -4.57e-08      0.00 7.252e-01 2.738e-01 5.384e-04 7.779e-05 2.235e-04  7.629 1.011e-03 -3.905 -0.565 -1.809 -3.215 -3.916 -4.486 -5.422 -6.059 -6.205
0.0004479 -1.54000 9.00000 1.8716511726 2.5626537800    1.719  3.506  3.6317  0.646    8  0.615  3.294    50.19    30.44    20.36    15.69    12.82  2 -5.56e-08      0.00 7.252e-01 2.738e-01 5.525e-04 7.778e-05 2.236e-04  7.646 1.026e-03 -3.996 -0.549 -1.851 -3.279 -3.989 -4.568 -5.523 -6.168 -6.319
0.0004479 -1.54000 9.00000 1.8716584444 2.5626540184    1.714  3.607  3.6220  0.505    8  0.616  3.374    66.50    39.20    25.93    20.05    16.40  2 -1.01e-07      0.00 7.251e-01 2.738e-01 5.661e-04 7.778e-05 2.237e-04  7.661 1.039e-03 -4.246 -0.498 -1.961 -3.451 -4.187 -4.791 -5.797 -6.465 -6.631
0.0004479 -1.54000 9.00000 1.8716673851 2.5626544952    1.709  3.705  3.6120  0.366    8  0.617  3.433    87.92    50.39    32.95    25.58    20.93  2 -2.03e-07      0.00 7.251e-01 2.738e-01 5.760e-04 7.778e-05 2.238e-04  7.671 1.049e-03 -4.492 -0.388 -2.037 -3.601 -4.370 -5.005 -6.066 -6.758 -6.939
0.0004479 -1.54000 9.00000 1.8716779947 2.5626549721    1.702  3.772  3.6046  0.267    8  0.617  3.447   107.17    60.19    39.04    30.40    24.88  1 -3.47e-07      0.00 7.251e-01 2.738e-01 5.784e-04 7.778e-05 2.237e-04  7.674 1.052e-03 -4.660 -0.287 -2.072 -3.693 -4.489 -5.148 -6.251 -6.962 -7.154
0.0004479 -1.54000 9.00000 1.8716903925 2.5626556873    1.695  3.809  3.5999  0.210    8  0.618  3.386   120.16    66.70    43.06    33.58    27.49  1 -4.76e-07      0.00 7.252e-01 2.738e-01 5.680e-04 7.779e-05 2.237e-04  7.663 1.041e-03 -4.752 -0.200 -2.073 -3.732 -4.547 -5.223 -6.353 -7.076 -7.275
0.0004479 -1.54000 9.00000 1.8717045784 2.5626564026    1.686  3.827  3.5968  0.177    8  0.619  3.215   128.14    70.65    45.48    35.51    29.07  1 -5.64e-07      0.00 7.252e-01 2.738e-01 5.388e-04 7.779e-05 2.234e-04  7.630 1.012e-03 -4.797 -0.142 -2.063 -3.743 -4.569 -5.256 -6.402 -7.135 -7.338
0.0004479 -1.54000 9.00000 1.8717206717 2.5626571178    1.676  3.838  3.5942  0.153    8  0.621  2.891   134.28    73.67    47.33    36.98    30.28  1 -6.32e-07      0.00 7.253e-01 2.737e-01 4.835e-04 7.781e-05 2.230e-04  7.560 9.556e-04 -4.825 -0.087 -2.047 -3.742 -4.578 -5.273 -6.434 -7.174 -7.381
0.0004479 -1.54000 9.00000 1.8717210293 2.5626571178    1.676  3.899  3.5877  0.066    8  0.621  6.405   159.92    86.18    54.98    43.06    35.26  1 -1.09e-06      0.01 7.229e-01 2.754e-01 1.155e-03 7.754e-05 2.404e-04  8.050 1.648e-03 -4.976 0.014 -2.061 -3.808 -4.671 -5.392 -6.592 -7.352 -7.575
0.0004479 -1.54000 9.00000 1.8717225790 2.5626571178    1.674  3.795  3.5985  0.213    8  0.621  6.428   119.12    66.16    42.71    33.32    27.27  1  -4.4e-07      0.00 7.229e-01 2.754e-01 1.159e-03 7.754e-05 2.404e-04  8.052 1.652e-03 -4.718 -0.139 -2.022 -3.685 -4.504 -5.183 -6.320 -7.048 -7.249
0.0004479 -1.54000 9.00000 1.8717253208 2.5626573563    1.671  3.604  3.6187  0.484    8  0.621  6.467    68.89    40.47    26.71    20.69    16.91  2 -1.04e-07      0.00 7.229e-01 2.755e-01 1.166e-03 7.753e-05 2.405e-04  8.056 1.660e-03 -4.239 -0.403 -1.910 -3.417 -4.160 -4.773 -5.796 -6.473 -6.643
0.0004479 -1.54000 9.00000 1.8717293739 2.5626575947    1.667  3.527  3.6266  0.592    8  0.621  6.518    55.43    33.30    22.17    17.12    13.99  2  -6.5e-08      0.00 7.229e-01 2.755e-01 1.176e-03 7.753e-05 2.406e-04  8.060 1.670e-03 -4.047 -0.456 -1.832 -3.290 -4.013 -4.604 -5.585 -6.243 -6.401
0.0004479 -1.54000 9.00000 1.8717349768 2.5626578331    1.660  3.563  3.6223  0.537    8  0.622  6.576    61.86    36.74    24.35    18.84    15.40  2  -8.1e-08      0.00 7.229e-01 2.755e-01 1.187e-03 7.753e-05 2.407e-04  8.065 1.681e-03 -4.137 -0.417 -1.862 -3.345 -4.079 -4.682 -5.686 -6.354 -6.518
0.0004479 -1.54000 9.00000 1.8717421293 2.5626580715    1.653  3.659  3.6111  0.393    8  0.622  6.628    82.47    47.55    31.15    24.19    19.78  1 -1.56e-07      0.00 7.228e-01 2.755e-01 1.197e-03 7.753e-05 2.408e-04  8.069 1.691e-03 -4.378 -0.277 -1.920 -3.482 -4.251 -4.888 -5.953 -6.649 -6.830
0.0004479 -1.54000 9.00000 1.8717508316 2.5626585484    1.643  3.753  3.5999  0.252    8  0.623  6.660   109.41    61.26    39.67    30.93    25.31  1 -3.24e-07      0.00 7.228e-01 2.755e-01 1.203e-03 7.753e-05 2.408e-04  8.071 1.697e-03 -4.612 -0.105 -1.950 -3.597 -4.407 -5.081 -6.209 -6.935 -7.133
0.0004479 -1.54000 9.00000 1.8717612028 2.5626590252    1.632  3.816  3.5914  0.152    8  0.624  6.651   133.75    73.32    47.09    36.83    30.14  1 -5.67e-07      0.00 7.228e-01 2.755e-01 1.201e-03 7.753e-05 2.407e-04  8.070 1.696e-03 -4.771 0.031 -1.955 -3.660 -4.503 -5.207 -6.382 -7.132 -7.343
0.0004479 -1.54000 9.00000 1.8717733622 2.5626597404    1.619  3.850  3.5859  0.093    8  0.625  6.576   150.56    81.49    52.07    40.80    33.40  1 -7.85e-07      0.00 7.229e-01 2.754e-01 1.187e-03 7.754e-05 2.406e-04  8.064 1.681e-03 -4.855 0.139 -1.932 -3.675 -4.541 -5.265 -6.472 -7.239 -7.461
0.0004479 -1.54000 9.00000 1.8717873096 2.5626604557    1.604  3.866  3.5819  0.057    8  0.626  6.405   161.48    86.71    55.25    43.34    35.49  1 -9.35e-07      0.00 7.229e-01 2.754e-01 1.154e-03 7.755e-05 2.402e-04  8.050 1.648e-03 -4.895 0.225 -1.900 -3.668 -4.549 -5.286 -6.516 -7.295 -7.525
0.0004479 -1.54000 9.00000 1.8718029261 2.5626611710    1.587  3.876  3.5784  0.029    8  0.627  6.103   170.56    91.00    57.84    45.43    37.19  1 -1.06e-06      0.00 7.231e-01 2.754e-01 1.097e-03 7.756e-05 2.396e-04  8.024 1.589e-03 -4.919 0.305 -1.862 -3.651 -4.545 -5.295 -6.543 -7.334 -7.568
0.0004479 -1.54000 9.00000 1.8718032837 2.5626611710    1.587  3.945  3.5700 -0.075    8  0.627 10.606   210.10   109.64    69.11    54.43    44.58  0 -2.03e-06      0.12 7.201e-01 2.774e-01 2.068e-03 7.724e-05 2.600e-04  8.336 2.589e-03 -5.092 0.696 -1.631 -3.507 -4.472 -5.278 -6.632 -7.498 -7.832
0.0004479 -1.54000 9.00000 1.8718047142 2.5626611710    1.584  3.843  3.5820  0.074    8  0.627 10.609   155.44    83.74    53.42    41.91    34.31  0 -7.91e-07      0.05 7.201e-01 2.773e-01 2.069e-03 7.724e-05 2.600e-04  8.336 2.590e-03 -4.838 0.395 -1.751 -3.532 -4.426 -5.173 -6.425 -7.223 -7.485
0.0004479 -1.54000 9.00000 1.8718072176 2.5626614094    1.578  3.655  3.6043  0.351    8  0.627 10.612    88.78    50.75    33.11    25.79    21.08  1 -1.66e-07      0.01 7.201e-01 2.773e-01 2.069e-03 7.724e-05 2.600e-04  8.336 2.591e-03 -4.366 -0.053 -1.794 -3.396 -4.186 -4.844 -5.949 -6.667 -6.862
0.0004479 -1.54000 9.00000 1.8718110323 2.5626616478    1.570  3.575  3.6134  0.464    8  0.628 10.614    70.51    41.30    27.19    21.12    17.26  1 -9.63e-08      0.00 7.201e-01 2.773e-01 2.069e-03 7.724e-05 2.599e-04  8.336 2.591e-03 -4.168 -0.187 -1.763 -3.296 -4.054 -4.682 -5.733 -6.427 -6.605
0.0004479 -1.54000 9.00000 1.8718162775 2.5626618862    1.559  3.611  3.6083  0.405    8  0.628 10.611    79.33    45.88    30.06    23.39    19.12  1 -1.25e-07      0.00 7.201e-01 2.773e-01 2.068e-03 7.724e-05 2.599e-04  8.336 2.590e-03 -4.258 -0.093 -1.760 -3.332 -4.108 -4.753 -5.833 -6.540 -6.728
0.0004479 -1.54000 9.00000 1.8718229532 2.5626621246    1.545  3.704  3.5959  0.258    8  0.629 10.597   106.53    59.68    38.64    30.19    24.69  1 -2.57e-07      0.01 7.201e-01 2.773e-01 2.065e-03 7.724e-05 2.598e-04  8.335 2.587e-03 -4.491 0.127 -1.757 -3.420 -4.243 -4.931 -6.084 -6.828 -7.039
0.0004479 -1.54000 9.00000 1.8718310595 2.5626626015    1.528  3.793  3.5835  0.115    8  0.629 10.564   142.06    77.11    49.34    38.71    31.67  1 -5.63e-07      0.03 7.202e-01 2.773e-01 2.057e-03 7.725e-05 2.596e-04  8.333 2.579e-03 -4.713 0.394 -1.702 -3.459 -4.338 -5.075 -6.309 -7.097 -7.344
0.0004479 -1.54000 9.00000 1.8718407154 2.5626630783    1.508  3.853  3.5742  0.012    8  0.630 10.505   174.60    92.59    58.74    46.23    37.84  0 -1.01e-06      0.06 7.202e-01 2.772e-01 2.043e-03 7.725e-05 2.593e-04  8.330 2.565e-03 -4.863 0.664 -1.589 -3.425 -4.357 -5.136 -6.441 -7.272 -7.562
0.0004479 -1.54000 9.00000 1.8718520403 2.5626635551    1.485  3.885  3.5678 -0.052    8  0.631 10.405   198.00   103.45    65.28    51.49    42.15  0 -1.43e-06      0.09 7.203e-01 2.772e-01 2.020e-03 7.726e-05 2.588e-04  8.325 2.541e-03 -4.942 0.804 -1.512 -3.384 -4.348 -5.153 -6.503 -7.367 -7.683
0.0004479 -1.54000 9.00000 1.8718649149 2.5626642704    1.459  3.899  3.5631 -0.093    8  0.632 10.252   214.50   110.92    69.74    55.10    45.11  0 -1.74e-06      0.10 7.204e-01 2.771e-01 1.985e-03 7.727e-05 2.582e-04  8.316 2.505e-03 -4.978 0.908 -1.441 -3.338 -4.324 -5.147 -6.529 -7.416 -7.750
0.0004479 -1.54000 9.00000 1.8718795776 2.5626649857    1.431  3.908  3.5586 -0.128    8  0.634 10.026   229.42   117.53    73.67    58.30    47.73  0 -2.02e-06      0.12 7.205e-01 2.771e-01 1.935e-03 7.728e-05 2.573e-04  8.304 2.452e-03 -4.999 1.023 -1.356 -3.277 -4.285 -5.126 -6.537 -7.447 -7.799
0.0004479 -1.54000 9.00000 1.8718799353 2.5626649857    1.431  3.987  3.5481 -0.249    8  0.634 14.599   279.30   146.30    90.81    72.10    59.05  0  -4.4e-06      0.45 7.172e-01 2.791e-01 3.068e-03 7.694e-05 2.802e-04  8.521 3.624e-03 -5.197 2.091 -0.587 -2.695 -3.862 -4.823 -6.468 -7.540 -8.115
0.0004479 -1.54000 9.00000 1.8718811274 2.5626649857    1.429  3.885  3.5614 -0.094    8  0.634 14.593   214.42   110.67    69.56    55.00    45.02  0 -1.63e-06      0.16 7.172e-01 2.791e-01 3.066e-03 7.694e-05 2.802e-04  8.521 3.623e-03 -4.943 1.157 -1.244 -3.171 -4.184 -5.027 -6.448 -7.364 -7.742
0.0004479 -1.54000 9.00000 1.8718835115 2.5626652241    1.426  3.700  3.5856  0.187    8  0.634 14.582   120.81    66.49    42.76    33.56    27.44  0 -3.05e-07      0.04 7.173e-01 2.791e-01 3.063e-03 7.694e-05 2.801e-04  8.520 3.619e-03 -4.479 0.538 -1.503 -3.236 -4.105 -4.834 -6.061 -6.850 -7.100
0.0004479 -1.54000 9.00000 1.8718870878 2.5626654625    1.422  3.618  3.5959  0.309    8  0.634 14.563    94.27    53.35    34.65    27.11    22.15  1  -1.6e-07      0.02 7.173e-01 2.791e-01 3.058e-03 7.694e-05 2.799e-04  8.520 3.614e-03 -4.276 0.313 -1.545 -3.196 -4.016 -4.703 -5.859 -6.609 -6.825
0.0004479 -1.54000 9.00000 1.8718918562 2.5626657009    1.417  3.654  3.5907  0.250    8  0.635 14.536   106.06    59.22    38.28    30.00    24.51  1 -2.14e-07      0.03 7.173e-01 2.791e-01 3.050e-03 7.695e-05 2.797e-04  8.518 3.606e-03 -4.365 0.424 -1.523 -3.213 -4.055 -4.762 -5.952 -6.719 -6.949
0.0004479 -1.54000 9.00000 1.8718979359 2.5626659393    1.410  3.744  3.5782  0.108    8  0.635 14.498   141.57    76.48    48.87    38.45    31.44  0 -4.64e-07      0.05 7.174e-01 2.790e-01 3.039e-03 7.695e-05 2.794e-04  8.517 3.595e-03 -4.591 0.705 -1.451 -3.237 -4.141 -4.899 -6.172 -6.988 -7.259
0.0004479 -1.54000 9.00000 1.8719054461 2.5626661777    1.402  3.829  3.5662 -0.028    8  0.636 14.445   186.41    97.58    61.65    48.69    39.84  0 -1.02e-06      0.10 7.174e-01 2.790e-01 3.023e-03 7.695e-05 2.791e-04  8.514 3.579e-03 -4.803 1.011 -1.321 -3.205 -4.178 -4.991 -6.355 -7.229 -7.557
0.0004479 -1.54000 9.00000 1.8719143867 2.5626666546    1.391  3.886  3.5577 -0.122    8  0.637 14.374   225.51   115.44    72.38    57.32    46.91  0  -1.8e-06      0.17 7.175e-01 2.789e-01 3.003e-03 7.696e-05 2.786e-04  8.511 3.559e-03 -4.945 1.276 -1.150 -3.099 -4.131 -4.990 -6.438 -7.373 -7.767
0.0004479 -1.54000 9.00000 1.8719247580 2.5626671314    1.380  3.915  3.5525 -0.176    8  0.638 14.279   247.40   127.03    79.29    62.90    51.49  0 -2.47e-06      0.23 7.176e-01 2.789e-01 2.976e-03 7.697e-05 2.779e-04  8.507 3.531e-03 -5.019 1.497 -0.993 -2.990 -4.064 -4.954 -6.461 -7.441 -7.884
